		{ALL}	GOOD		BAD	
understood	8	8	5.56%	0	5.56%
advocated	1	1	25.00%	0	25.00%
progressive	8	7	5.56%	1	5.56%
celebs	3	3	12.51%	0	12.50%
inhabit	1	1	25.00%	0	25.00%
lib	2	2	16.67%	0	16.67%
darling	3	3	12.51%	0	12.50%
intellect	5	5	8.34%	0	8.33%
mwhat	1	1	25.00%	0	25.00%
ir00	73	0	0.68%	73	0.71%
simple	85	83	0.59%	2	0.58%
busting	2	1	16.67%	1	16.68%
surprised	41	37	1.20%	4	1.19%
wal	3	3	12.51%	0	12.50%
mart	3	3	12.51%	0	12.50%
upper	33	33	1.48%	0	1.47%
jerk	20	20	2.39%	0	2.38%
writer	16	16	2.95%	0	2.94%
women's	4	4	10.01%	0	10.00%
raghead	1	1	25.00%	0	25.00%
wh	8	8	5.56%	0	5.56%
yellow	8	8	5.56%	0	5.56%
dosen't	2	2	16.67%	0	16.67%
welcome	22	18	2.18%	4	2.18%
ver5odt	26	0	1.85%	26	1.89%
bby	1	0	25.00%	1	25.02%
retired	27	22	1.79%	5	1.79%
compnionship	1	0	25.00%	1	25.02%
ehhhmmmmmm	1	1	25.00%	0	25.00%
whiz	3	3	12.51%	0	12.50%
proclamation	3	3	12.51%	0	12.50%
loosing	7	7	6.26%	0	6.25%
820k	2	2	16.67%	0	16.67%
january	10	10	4.55%	0	4.55%
08	8	8	5.56%	0	5.56%
claims	21	21	2.28%	0	2.27%
09'	1	1	25.00%	0	25.00%
twentyfour	1	1	25.00%	0	25.00%
monthstimes	1	1	25.00%	0	25.00%
grand	40	40	1.23%	0	1.22%
19	12	12	3.85%	0	3.85%
680	2	2	16.67%	0	16.67%
millionnew	1	1	25.00%	0	25.00%
considerd	1	1	25.00%	0	25.00%
improvment	1	1	25.00%	0	25.00%
thereby	7	7	6.26%	0	6.25%
lesbians	2	2	16.67%	0	16.67%
y'all	9	7	5.01%	2	5.01%
teengf	1	1	25.00%	0	25.00%
figured	18	17	2.64%	1	2.63%
lesbian	55	6	0.89%	49	0.92%
significantly	4	4	10.01%	0	10.00%
spammer	5	5	8.34%	0	8.33%
igloo	2	2	16.67%	0	16.67%
melting	5	5	8.34%	0	8.33%
glacier	3	3	12.51%	0	12.50%
surrounded	4	4	10.01%	0	10.00%
polar	3	3	12.51%	0	12.50%
trumps	1	1	25.00%	0	25.00%
wtfever	2	2	16.67%	0	16.67%
austin	5	5	8.34%	0	8.33%
tx	7	7	6.26%	0	6.25%
measure	10	10	4.55%	0	4.55%
tracfone	3	3	12.51%	0	12.50%
coverage	8	8	5.56%	0	5.56%
prepaid	2	2	16.67%	0	16.67%
indians	15	15	3.13%	0	3.13%
whenever	14	14	3.34%	0	3.33%
india	7	7	6.26%	0	6.25%
offend	9	9	5.01%	0	5.00%
limitalter	1	1	25.00%	0	25.00%
mortage	4	4	10.01%	0	10.00%
earning	18	18	2.64%	0	2.63%
250	131	129	0.39%	2	0.38%
reasonthe	2	2	16.67%	0	16.67%
earners	5	5	8.34%	0	8.33%
multiple	12	12	3.85%	0	3.85%
propertiesincurrin	1	1	25.00%	0	25.00%
estimated	3	3	12.51%	0	12.50%
321	1	1	25.00%	0	25.00%
infrastructure	8	8	5.56%	0	5.56%
gob	1	1	25.00%	0	25.00%
bigotry	16	16	2.95%	0	2.94%
blinds	2	2	16.67%	0	16.67%
importance	4	4	10.01%	0	10.00%
reveal	3	3	12.51%	0	12.50%
onlyafter	1	1	25.00%	0	25.00%
motto	8	8	5.56%	0	5.56%
lindsey	2	2	16.67%	0	16.67%
lohan	10	10	4.55%	0	4.55%
24	19	18	2.51%	1	2.50%
fiend	1	1	25.00%	0	25.00%
conduct	2	2	16.67%	0	16.67%
lookup	1	1	25.00%	0	25.00%
bretton	1	1	25.00%	0	25.00%
treaty	2	2	16.67%	0	16.67%
1944	1	1	25.00%	0	25.00%
speculators	11	11	4.17%	0	4.17%
gdp	9	9	5.01%	0	5.00%
5gal	1	1	25.00%	0	25.00%
keeps	38	36	1.29%	2	1.28%
rising	15	15	3.13%	0	3.13%
dining	1	1	25.00%	0	25.00%
environment	15	14	3.13%	1	3.13%
wellknown	2	2	16.67%	0	16.67%
users	78	8	0.63%	70	0.66%
tend	14	14	3.34%	0	3.33%
shout	6	6	7.15%	0	7.14%
reception	1	1	25.00%	0	25.00%
highpriced	1	1	25.00%	0	25.00%
dismal	2	2	16.67%	0	16.67%
games	20	17	2.39%	3	2.39%
toss	5	4	8.34%	1	8.34%
shih	2	2	16.67%	0	16.67%
tzu	1	1	25.00%	0	25.00%
sleeps	5	4	8.34%	1	8.34%
costbenefit	1	1	25.00%	0	25.00%
analysis	7	7	6.26%	0	6.25%
straightforward	2	2	16.67%	0	16.67%
proceed	4	4	10.01%	0	10.00%
congrats	8	7	5.56%	1	5.56%
chosen	12	12	3.85%	0	3.85%
wisely	4	4	10.01%	0	10.00%
forcing	6	6	7.15%	0	7.14%
tuition	6	6	7.15%	0	7.14%
exceeding	1	1	25.00%	0	25.00%
possibility	7	7	6.26%	0	6.25%
attendance	5	4	8.34%	1	8.34%
targetcustomers	1	1	25.00%	0	25.00%
costeffective	1	1	25.00%	0	25.00%
opportunities	8	8	5.56%	0	5.56%
adjust	6	6	7.15%	0	7.14%
maintain	17	17	2.79%	0	2.78%
dork	2	1	16.67%	1	16.68%
females	10	9	4.55%	1	4.55%
achieve	5	4	8.34%	1	8.34%
obscene	4	4	10.01%	0	10.00%
nude	9	9	5.01%	0	5.00%
speculation	12	11	3.85%	1	3.85%
st	24	24	2.01%	0	2.00%
critiquing	2	2	16.67%	0	16.67%
conservative	46	45	1.07%	1	1.06%
willard	5	5	8.34%	0	8.33%
wat	7	7	6.26%	0	6.25%
coz	50	1	0.98%	49	1.01%
wats	1	1	25.00%	0	25.00%
windsock	1	1	25.00%	0	25.00%
trusted	15	6	3.13%	9	3.14%
vietnam	13	12	3.58%	1	3.57%
yrs	34	31	1.44%	3	1.43%
sippin	1	1	25.00%	0	25.00%
wine	38	38	1.29%	0	1.28%
ducking	1	1	25.00%	0	25.00%
church	35	35	1.40%	0	1.39%
racket	1	1	25.00%	0	25.00%
'92	1	1	25.00%	0	25.00%
200k	20	20	2.39%	0	2.38%
dies	35	34	1.40%	1	1.39%
served	35	35	1.40%	0	1.39%
'people'	2	2	16.67%	0	16.67%
palin	8	7	5.56%	1	5.56%
prolly	3	2	12.50%	1	12.51%
tolerable	1	1	25.00%	0	25.00%
ben	58	57	0.86%	1	0.85%
choking	1	1	25.00%	0	25.00%
scams	1	1	25.00%	0	25.00%
dries	1	1	25.00%	0	25.00%
children's	2	2	16.67%	0	16.67%
skirt	1	1	25.00%	0	25.00%
cleavage	3	3	12.51%	0	12.50%
damned	11	11	4.17%	0	4.17%
ooh	2	2	16.67%	0	16.67%
fetuses	3	3	12.51%	0	12.50%
decisions	53	53	0.93%	0	0.93%
fetus	4	4	10.01%	0	10.00%
disability	7	7	6.26%	0	6.25%
facepalmalthough	1	1	25.00%	0	25.00%
tisha's	2	2	16.67%	0	16.67%
direct	13	13	3.58%	0	3.57%
ideas	20	20	2.39%	0	2.38%
female	27	27	1.79%	0	1.79%
cameraperson	1	1	25.00%	0	25.00%
videos	6	4	7.15%	2	7.15%
prochoice	2	2	16.67%	0	16.67%
furthers	1	1	25.00%	0	25.00%
deranged	4	4	10.01%	0	10.00%
damaging	4	4	10.01%	0	10.00%
topic	20	20	2.39%	0	2.38%
dying	38	37	1.29%	1	1.28%
lessinsane	1	1	25.00%	0	25.00%
religions	14	14	3.34%	0	3.33%
atheism	1	1	25.00%	0	25.00%
wtf	29	29	1.68%	0	1.67%
props	2	2	16.67%	0	16.67%
punctuation	8	8	5.56%	0	5.56%
shade	8	8	5.56%	0	5.56%
skiinwould	1	1	25.00%	0	25.00%
ssi	2	2	16.67%	0	16.67%
personalities	3	3	12.51%	0	12.50%
psch	1	1	25.00%	0	25.00%
nipple	8	8	5.56%	0	5.56%
fetish	3	3	12.51%	0	12.50%
7devo7now	1	1	25.00%	0	25.00%
funnyi	1	1	25.00%	0	25.00%
thru	28	26	1.73%	2	1.73%
laughing	29	23	1.67%	6	1.67%
fugitive	2	2	16.67%	0	16.67%
escape	15	15	3.13%	0	3.13%
'white	4	4	10.01%	0	10.00%
trash'	2	2	16.67%	0	16.67%
ofour	1	1	25.00%	0	25.00%
currency	28	27	1.73%	1	1.73%
debased	1	1	25.00%	0	25.00%
bankers	12	12	3.85%	0	3.85%
bonus	6	6	7.15%	0	7.14%
nocreditnoproblem	1	1	25.00%	0	25.00%
peeve	1	1	25.00%	0	25.00%
impeded	1	1	25.00%	0	25.00%
advancement	3	3	12.51%	0	12.50%
moratoriums	1	1	25.00%	0	25.00%
executive	7	7	6.26%	0	6.25%
veto	3	3	12.51%	0	12.50%
controversy	5	5	8.34%	0	8.33%
factual	7	7	6.26%	0	6.25%
chronicle	1	1	25.00%	0	25.00%
impediments	1	1	25.00%	0	25.00%
provided	14	14	3.34%	0	3.33%
unbiased	5	5	8.34%	0	8.33%
assessment	1	1	25.00%	0	25.00%
neither	40	37	1.23%	3	1.22%
argue	13	13	3.58%	0	3.57%
fading	1	1	25.00%	0	25.00%
baracks	1	1	25.00%	0	25.00%
4048	1	1	25.00%	0	25.00%
countrys	2	2	16.67%	0	16.67%
rating	15	15	3.13%	0	3.13%
downgraded	2	2	16.67%	0	16.67%
chopping	3	3	12.51%	0	12.50%
stronger	9	9	5.01%	0	5.00%
volatility	2	2	16.67%	0	16.67%
stability	5	5	8.34%	0	8.33%
soar	6	6	7.15%	0	7.14%
romneyryan	6	6	7.15%	0	7.14%
salvage	2	2	16.67%	0	16.67%
damage	34	33	1.44%	1	1.43%
journalist	6	6	7.15%	0	7.14%
sir	28	27	1.73%	1	1.73%
plagiarist	1	1	25.00%	0	25.00%
blog	15	15	3.13%	0	3.13%
marxist	7	7	6.26%	0	6.25%
impossible	17	17	2.79%	0	2.78%
wrap	6	6	7.15%	0	7.14%
sd444	1	0	25.00%	1	25.02%
peoples	38	38	1.29%	0	1.28%
eachotheraccountable	1	1	25.00%	0	25.00%
democrac	1	1	25.00%	0	25.00%
y	13	12	3.58%	1	3.57%
bilious	1	1	25.00%	0	25.00%
overlyemotional	1	1	25.00%	0	25.00%
separates	3	3	12.51%	0	12.50%
dee	2	2	16.67%	0	16.67%
seattleno	1	1	25.00%	0	25.00%
atrocities	3	3	12.51%	0	12.50%
comfronted	1	1	25.00%	0	25.00%
repubs	20	20	2.39%	0	2.38%
continuespreading	1	1	25.00%	0	25.00%
isthe	1	1	25.00%	0	25.00%
group	205	74	0.25%	131	0.27%
didnt	81	78	0.62%	3	0.61%
clear	36	36	1.36%	0	1.35%
tramp	1	1	25.00%	0	25.00%
pretend	14	13	3.34%	1	3.34%
cyn	2	2	16.67%	0	16.67%
monkeys	14	12	3.34%	2	3.34%
jumping	7	7	6.26%	0	6.25%
accountrecent	1	1	25.00%	0	25.00%
attacks	30	30	1.62%	0	1.61%
embassy's	5	5	8.34%	0	8.33%
consulate	4	4	10.01%	0	10.00%
offices	7	7	6.26%	0	6.25%
responding	14	14	3.34%	0	3.33%
houses	35	35	1.40%	0	1.39%
rented	2	2	16.67%	0	16.67%
orforeclosure	2	2	16.67%	0	16.67%
supply	15	15	3.13%	0	3.13%
shrinking	3	3	12.51%	0	12.50%
hachi	4	4	10.01%	0	10.00%
akita	4	4	10.01%	0	10.00%
waited	8	7	5.56%	1	5.56%
train	22	22	2.18%	0	2.17%
continued	10	10	4.55%	0	4.55%
erected	2	2	16.67%	0	16.67%
heartwarming	2	2	16.67%	0	16.67%
wishwe	1	1	25.00%	0	25.00%
companionship	92	2	0.54%	90	0.57%
mistreat	1	1	25.00%	0	25.00%
'em	22	22	2.18%	0	2.17%
cage	4	4	10.01%	0	10.00%
euthenize	1	1	25.00%	0	25.00%
theyever	1	1	25.00%	0	25.00%
somebodytolove	1	1	25.00%	0	25.00%
miff	1	1	25.00%	0	25.00%
petulant	1	1	25.00%	0	25.00%
badtempered	1	1	25.00%	0	25.00%
huff	1	1	25.00%	0	25.00%
quarrel	1	1	25.00%	0	25.00%
tiff	1	1	25.00%	0	25.00%
tr	2	1	16.67%	1	16.68%
v	21	19	2.28%	2	2.28%
miffing	1	1	25.00%	0	25.00%
miffs	1	1	25.00%	0	25.00%
offended	23	23	2.09%	0	2.08%
annoyed	3	3	12.51%	0	12.50%
deshawn	1	1	25.00%	0	25.00%
don'tknow	1	1	25.00%	0	25.00%
option	14	14	3.34%	0	3.33%
reaching	10	4	4.55%	6	4.56%
blackseniormatch	2	0	16.67%	2	16.69%
bottlenose	1	1	25.00%	0	25.00%
dolphins	3	3	12.51%	0	12.50%
harassing	2	2	16.67%	0	16.67%
spinner	1	1	25.00%	0	25.00%
dolphin	8	8	5.56%	0	5.56%
penises	4	4	10.01%	0	10.00%
bullies	5	5	8.34%	0	8.33%
exist	26	23	1.86%	3	1.86%
dolphin's	2	2	16.67%	0	16.67%
mating	2	2	16.67%	0	16.67%
urges	1	1	25.00%	0	25.00%
establish	4	4	10.01%	0	10.00%
dominance	1	1	25.00%	0	25.00%
divers	1	1	25.00%	0	25.00%
excluded	1	1	25.00%	0	25.00%
conversing	1	1	25.00%	0	25.00%
converse	3	3	12.51%	0	12.50%
buddy	21	21	2.28%	0	2.27%
jake	4	4	10.01%	0	10.00%
pirates	2	2	16.67%	0	16.67%
mississippi	8	7	5.56%	1	5.56%
tear	9	9	5.01%	0	5.00%
jerker	1	1	25.00%	0	25.00%
tube	4	4	10.01%	0	10.00%
manufacturing	20	20	2.39%	0	2.38%
usda	2	2	16.67%	0	16.67%
certified	4	4	10.01%	0	10.00%
abc	13	13	3.58%	0	3.57%
pepperoni	2	2	16.67%	0	16.67%
pizza	5	5	8.34%	0	8.33%
disgusting	28	26	1.73%	2	1.73%
hooo	1	1	25.00%	0	25.00%
nonpartisan	3	2	12.50%	1	12.51%
study	24	24	2.01%	0	2.00%
concerns	9	9	5.01%	0	5.00%
hopefully	37	36	1.32%	1	1.32%
cbs	2	2	16.67%	0	16.67%
cnn	3	3	12.51%	0	12.50%
regularly	8	8	5.56%	0	5.56%
efforts	6	6	7.15%	0	7.14%
dukes	1	0	25.00%	1	25.02%
hazzard	1	0	25.00%	1	25.02%
replacing	3	2	12.50%	1	12.51%
original	28	27	1.73%	1	1.73%
daisy	4	3	10.01%	1	10.01%
duke	5	4	8.34%	1	8.34%
borderline	6	5	7.15%	1	7.15%
catherin	1	0	25.00%	1	25.02%
bastards	8	8	5.56%	0	5.56%
midle	1	1	25.00%	0	25.00%
signed	20	20	2.39%	0	2.38%
standby	1	1	25.00%	0	25.00%
quickest	1	1	25.00%	0	25.00%
tick	5	5	8.34%	0	8.33%
absence	1	1	25.00%	0	25.00%
fonder	1	1	25.00%	0	25.00%
throughout	14	14	3.34%	0	3.33%
wth	6	6	7.15%	0	7.14%
needy	4	4	10.01%	0	10.00%
helllllllll	1	1	25.00%	0	25.00%
fucking	1	1	25.00%	0	25.00%
proo	1	1	25.00%	0	25.00%
grown	15	14	3.13%	1	3.13%
'interest	1	1	25.00%	0	25.00%
rates'	1	1	25.00%	0	25.00%
'claim'	1	1	25.00%	0	25.00%
individual's	2	2	16.67%	0	16.67%
discounted	2	2	16.67%	0	16.67%
gmchrysler	1	1	25.00%	0	25.00%
shareholdersbondhol	1	1	25.00%	0	25.00%
ders	1	1	25.00%	0	25.00%
gov	20	20	2.39%	0	2.38%
taxpayers	31	31	1.57%	0	1.56%
incomplete	1	1	25.00%	0	25.00%
fucers	1	1	25.00%	0	25.00%
arve	1	1	25.00%	0	25.00%
hows	4	4	10.01%	0	10.00%
obuma	13	13	3.58%	0	3.57%
grey	14	13	3.34%	1	3.34%
ghost	7	7	6.26%	0	6.25%
injustice	4	3	10.01%	1	10.01%
corporate	38	38	1.29%	0	1.28%
dictatorship	3	3	12.51%	0	12.50%
wreck	7	7	6.26%	0	6.25%
rip	39	39	1.26%	0	1.25%
intellectual	5	5	8.34%	0	8.33%
glorification	2	2	16.67%	0	16.67%
grover	1	1	25.00%	0	25.00%
norquist	1	1	25.00%	0	25.00%
uhmm	1	1	25.00%	0	25.00%
andryan	1	1	25.00%	0	25.00%
considering	15	15	3.13%	0	3.13%
reconsider	1	1	25.00%	0	25.00%
allegiance	3	3	12.51%	0	12.50%
murderers	7	7	6.26%	0	6.25%
deliberately	2	2	16.67%	0	16.67%
else's	19	19	2.51%	0	2.50%
lesswrong	1	1	25.00%	0	25.00%
lo	5	4	8.34%	1	8.34%
mot	1	1	25.00%	0	25.00%
betta	3	3	12.51%	0	12.50%
wardrobe	3	3	12.51%	0	12.50%
hello	16	16	2.95%	0	2.94%
cel	1	1	25.00%	0	25.00%
ringing	1	1	25.00%	0	25.00%
pledge	4	4	10.01%	0	10.00%
accelerates	1	1	25.00%	0	25.00%
imho	3	3	12.51%	0	12.50%
undersestimating	1	1	25.00%	0	25.00%
reaches	3	2	12.50%	1	12.51%
critical	13	12	3.58%	1	3.57%
velocity	4	4	10.01%	0	10.00%
puts	24	24	2.01%	0	2.00%
toeither	1	1	25.00%	0	25.00%
watchinlfation	1	1	25.00%	0	25.00%
unchecked	1	1	25.00%	0	25.00%
credibility	6	6	7.15%	0	7.14%
doubledigit	1	1	25.00%	0	25.00%
2014	3	3	12.51%	0	12.50%
function	10	9	4.55%	1	4.55%
behavioral	1	0	25.00%	1	25.02%
disordered	1	0	25.00%	1	25.02%
kid	82	74	0.61%	8	0.61%
misbehaved	1	0	25.00%	1	25.02%
teacher	39	37	1.26%	2	1.25%
distrubted	1	0	25.00%	1	25.02%
funcition	1	0	25.00%	1	25.02%
ussolve	1	0	25.00%	1	25.02%
nurses	3	2	12.50%	1	12.51%
emts	2	1	16.67%	1	16.68%
ect	13	12	3.58%	1	3.57%
nottake	1	0	25.00%	1	25.02%
maltreat	1	0	25.00%	1	25.02%
itsfellow	1	0	25.00%	1	25.02%
countrymen	4	3	10.01%	1	10.01%
lift	10	9	4.55%	1	4.55%
extend	6	5	7.15%	1	7.15%
inmy	1	0	25.00%	1	25.02%
communities	5	3	8.34%	2	8.35%
gifts	4	3	10.01%	1	10.01%
skilltalent	1	0	25.00%	1	25.02%
bec	1	0	25.00%	1	25.02%
tom	13	13	3.58%	0	3.57%
elevated	2	2	16.67%	0	16.67%
abilities	4	4	10.01%	0	10.00%
minimal	6	6	7.15%	0	7.14%
ofcomprehension	1	1	25.00%	0	25.00%
obamafogging	1	1	25.00%	0	25.00%
process	34	34	1.44%	0	1.43%
emphatically	1	1	25.00%	0	25.00%
dictionary	10	10	4.55%	0	4.55%
webster's	1	1	25.00%	0	25.00%
antiobama	2	2	16.67%	0	16.67%
pantsonfire	1	1	25.00%	0	25.00%
edition	1	1	25.00%	0	25.00%
immediately	16	14	2.95%	2	2.95%
managed	11	11	4.17%	0	4.17%
yeeeesh	1	1	25.00%	0	25.00%
blinders	3	3	12.51%	0	12.50%
rhode	2	2	16.67%	0	16.67%
island	12	12	3.85%	0	3.85%
blinkers	1	1	25.00%	0	25.00%
195	2	2	16.67%	0	16.67%
interstate	5	5	8.34%	0	8.33%
barry	23	23	2.09%	0	2.08%
minkow	1	1	25.00%	0	25.00%
googleinterracialcircle	29	0	1.67%	29	1.70%
socialized	4	4	10.01%	0	10.00%
medicine	6	6	7.15%	0	7.14%
medicare	26	25	1.86%	1	1.85%
strongly	6	5	7.15%	1	7.15%
universal	5	5	8.34%	0	8.33%
rooms	6	5	7.15%	1	7.15%
access	33	10	1.47%	23	1.49%
bleak	1	1	25.00%	0	25.00%
bankrupt	14	14	3.34%	0	3.33%
caps	9	9	5.01%	0	5.00%
retirees	9	9	5.01%	0	5.00%
footing	2	2	16.67%	0	16.67%
1i	1	1	25.00%	0	25.00%
withholding	2	2	16.67%	0	16.67%
feds	19	19	2.51%	0	2.50%
andmany	1	1	25.00%	0	25.00%
statesget	1	1	25.00%	0	25.00%
borrowourmoney	1	1	25.00%	0	25.00%
keepit	1	1	25.00%	0	25.00%
pricesarestill	1	1	25.00%	0	25.00%
inflated	7	6	6.26%	1	6.25%
were4	1	1	25.00%	0	25.00%
butthat	1	1	25.00%	0	25.00%
awayone	1	1	25.00%	0	25.00%
ofthe	3	3	12.51%	0	12.50%
budgetary	2	2	16.67%	0	16.67%
maybethe	1	1	25.00%	0	25.00%
overspendinghas	1	1	25.00%	0	25.00%
theamerican	2	2	16.67%	0	16.67%
programs	46	45	1.07%	1	1.06%
assisted	3	2	12.50%	1	12.51%
statetax	1	1	25.00%	0	25.00%
funded	9	9	5.01%	0	5.00%
soci	1	1	25.00%	0	25.00%
mexican	21	20	2.28%	1	2.27%
endure	2	2	16.67%	0	16.67%
seemingly	4	4	10.01%	0	10.00%
opportunity	23	23	2.09%	0	2.08%
ake	1	1	25.00%	0	25.00%
nafta	7	7	6.26%	0	6.25%
immigration	3	3	12.51%	0	12.50%
shiny	1	1	25.00%	0	25.00%
plants	13	9	3.58%	4	3.58%
cardboard	2	2	16.67%	0	16.67%
citys	1	1	25.00%	0	25.00%
treating	3	3	12.51%	0	12.50%
binladen	1	1	25.00%	0	25.00%
ocean	4	3	10.01%	1	10.01%
sun	10	10	4.55%	0	4.55%
orbetter	1	1	25.00%	0	25.00%
cheshire	2	2	16.67%	0	16.67%
explode	4	4	10.01%	0	10.00%
umpteenth	1	1	25.00%	0	25.00%
sombody	3	3	12.51%	0	12.50%
companie	1	1	25.00%	0	25.00%
begging	12	8	3.85%	4	3.86%
experienced	10	10	4.55%	0	4.55%
generation	54	52	0.92%	2	0.91%
sowhatsowhatyesterday	1	1	25.00%	0	25.00%
obamas	14	13	3.34%	1	3.34%
promise	16	16	2.95%	0	2.94%
drowned	4	4	10.01%	0	10.00%
condemned	6	6	7.15%	0	7.14%
nowin	1	1	25.00%	0	25.00%
yearsobamas	1	1	25.00%	0	25.00%
triple	5	5	8.34%	0	8.33%
bushs	2	2	16.67%	0	16.67%
magnitude	1	1	25.00%	0	25.00%
interchangeable	1	1	25.00%	0	25.00%
guide	2	2	16.67%	0	16.67%
includes	13	13	3.58%	0	3.57%
inte	1	1	25.00%	0	25.00%
palmdale	3	3	12.51%	0	12.50%
desert	7	7	6.26%	0	6.25%
hud	1	1	25.00%	0	25.00%
meth	15	14	3.13%	1	3.13%
armpit	3	3	12.51%	0	12.50%
octomom's	1	1	25.00%	0	25.00%
woudl	1	1	25.00%	0	25.00%
adaptable	2	2	16.67%	0	16.67%
tisha	8	8	5.56%	0	5.56%
urbandict	1	1	25.00%	0	25.00%
ionary	1	1	25.00%	0	25.00%
comdefine	1	1	25.00%	0	25.00%
ph	1	1	25.00%	0	25.00%
ptermdouchebag	1	1	25.00%	0	25.00%
douchebag	7	5	6.26%	2	6.26%
quotation	1	1	25.00%	0	25.00%
understandyou	1	1	25.00%	0	25.00%
grandparentsparents	1	1	25.00%	0	25.00%
rockandroll	1	1	25.00%	0	25.00%
forths	1	1	25.00%	0	25.00%
kitten	5	5	8.34%	0	8.33%
jumba	1	1	25.00%	0	25.00%
yarn	2	2	16.67%	0	16.67%
would'nt	2	2	16.67%	0	16.67%
atol	1	1	25.00%	0	25.00%
downturn	1	1	25.00%	0	25.00%
investor	10	8	4.55%	2	4.55%
rants	3	3	12.51%	0	12.50%
nauseum	1	1	25.00%	0	25.00%
fetches	1	1	25.00%	0	25.00%
bands	3	3	12.51%	0	12.50%
cards	12	12	3.85%	0	3.85%
worlds	8	7	5.56%	1	5.56%
greatest	16	15	2.95%	1	2.94%
trip	19	18	2.51%	1	2.50%
fence	6	6	7.15%	0	7.14%
tempest	5	5	8.34%	0	8.33%
hikidsdoyoulike	1	1	25.00%	0	25.00%
carried	5	5	8.34%	0	8.33%
vocal	2	2	16.67%	0	16.67%
timbres	1	1	25.00%	0	25.00%
plays	11	10	4.17%	1	4.17%
undead	1	1	25.00%	0	25.00%
convincingly	1	1	25.00%	0	25.00%
pattinson	1	1	25.00%	0	25.00%
ersatz	1	1	25.00%	0	25.00%
shady	1	1	25.00%	0	25.00%
accumulate	2	2	16.67%	0	16.67%
critique	1	1	25.00%	0	25.00%
strain	3	3	12.51%	0	12.50%
conservatism	1	1	25.00%	0	25.00%
idealises	1	1	25.00%	0	25.00%
flatchested	1	1	25.00%	0	25.00%
junkie	1	1	25.00%	0	25.00%
whores	7	7	6.26%	0	6.25%
lennon	3	3	12.51%	0	12.50%
rolls	17	16	2.79%	1	2.78%
burke's	1	1	25.00%	0	25.00%
mosley	1	1	25.00%	0	25.00%
qe3	30	29	1.62%	1	1.61%
tbtf	1	1	25.00%	0	25.00%
cartel	6	6	7.15%	0	7.14%
penson	1	1	25.00%	0	25.00%
equivelent	1	1	25.00%	0	25.00%
burden	18	18	2.64%	0	2.63%
setup	4	4	10.01%	0	10.00%
soc	3	3	12.51%	0	12.50%
sec	7	6	6.26%	1	6.25%
maintained	6	6	7.15%	0	7.14%
rediculas	1	1	25.00%	0	25.00%
retiring	8	8	5.56%	0	5.56%
timetable	1	1	25.00%	0	25.00%
us62	1	1	25.00%	0	25.00%
style	16	16	2.95%	0	2.94%
accessed	1	1	25.00%	0	25.00%
lump	6	6	7.15%	0	7.14%
unionized	2	2	16.67%	0	16.67%
nonelective	1	1	25.00%	0	25.00%
othrewise	1	1	25.00%	0	25.00%
financially	9	9	5.01%	0	5.00%
homelessin	1	1	25.00%	0	25.00%
accts	3	3	12.51%	0	12.50%
dwindled	2	2	16.67%	0	16.67%
micro	2	2	16.67%	0	16.67%
brewery	1	1	25.00%	0	25.00%
changedhis	1	1	25.00%	0	25.00%
agendato	1	1	25.00%	0	25.00%
mode	4	4	10.01%	0	10.00%
concerts	1	1	25.00%	0	25.00%
golf	11	11	4.17%	0	4.17%
vacations	9	9	5.01%	0	5.00%
casual	3	3	12.51%	0	12.50%
attire	3	3	12.51%	0	12.50%
dress	11	10	4.17%	1	4.17%
sucess	2	2	16.67%	0	16.67%
feels	14	13	3.34%	1	3.34%
obam	3	3	12.51%	0	12.50%
paulno	1	1	25.00%	0	25.00%
bullta	1	1	25.00%	0	25.00%
approved	17	17	2.79%	0	2.78%
aguilera	3	3	12.51%	0	12.50%
symbol	7	7	6.26%	0	6.25%
prince	17	16	2.79%	1	2.78%
granted	17	17	2.79%	0	2.78%
tts	1	1	25.00%	0	25.00%
monikerwe	1	1	25.00%	0	25.00%
prefers	1	1	25.00%	0	25.00%
approves	3	3	12.51%	0	12.50%
snarky	2	2	16.67%	0	16.67%
egocentric	1	1	25.00%	0	25.00%
treasuries	2	2	16.67%	0	16.67%
monetizing	1	1	25.00%	0	25.00%
reach	18	18	2.64%	0	2.63%
weimar	1	1	25.00%	0	25.00%
nazis	6	6	7.15%	0	7.14%
handinhand	2	2	16.67%	0	16.67%
twocard	1	1	25.00%	0	25.00%
monty	1	1	25.00%	0	25.00%
memories	3	3	12.51%	0	12.50%
doubtservedto	1	1	25.00%	0	25.00%
individualwe	1	1	25.00%	0	25.00%
nola	1	1	25.00%	0	25.00%
hearoil	1	1	25.00%	0	25.00%
barrel	11	11	4.17%	0	4.17%
sowhat	1	1	25.00%	0	25.00%
madness	7	7	6.26%	0	6.25%
eggs	9	9	5.01%	0	5.00%
jewels	1	1	25.00%	0	25.00%
french	45	45	1.10%	0	1.09%
snobs	1	1	25.00%	0	25.00%
hero's	3	3	12.51%	0	12.50%
hall	2	2	16.67%	0	16.67%
standing	22	21	2.18%	1	2.18%
wether	3	3	12.51%	0	12.50%
blamed	9	9	5.01%	0	5.00%
crashing	5	5	8.34%	0	8.33%
yr	27	14	1.79%	13	1.80%
hornets	1	1	25.00%	0	25.00%
nest	4	4	10.01%	0	10.00%
walked	17	17	2.79%	0	2.78%
ploy	1	1	25.00%	0	25.00%
